val1,val2,val3,PSAL,code,step,PLRR,ARTL
0,0,0,6120,10,2,91,1083
0,0,0,6120,255,3,91,1083
149,143,0,6124,58,0,43,4758
2,11,2,6124,12,1,43,4758
0,1,11,6124,42,2,43,4758
0,0,0,6124,1,3,43,4758
0,0,0,6124,255,4,43,4758
66,63,0,6125,58,0,41,2656
1,41,71,6125,38,1,41,2656
1,1,2,6125,40,2,41,2656
0,0,1,6125,7,3,41,2656
0,0,0,6125,255,4,41,2656
21,7,-1,6148,26,0,2,198
6,-1,0,6148,18,1,2,198
0,0,0,6148,255,2,2,198
56,39,254,6155,8,0,77,2854
2,4,0,6155,9,1,77,2854
120,64,254,6155,8,2,77,2854
0,0,0,6155,10,3,77,2854
0,0,0,6155,255,4,77,2854
21,64,90,6160,26,0,2,196
4,3,0,6160,18,1,2,196
0,0,0,6160,255,2,2,196
21,0,90,6161,26,0,2,5394
7,-1,0,6161,18,1,2,5394
0,0,0,6161,255,2,2,5394
5,32,-1,6173,26,0,1,2585
16,32,254,6173,3,1,1,2585
0,0,0,6173,15,2,1,2585
0,0,0,6173,255,3,1,2585
21,35,-1,6174,26,0,2,5853
12,28,102,6174,3,1,2,5853
10,-1,0,6174,18,2,2,5853
0,0,0,6174,255,3,2,5853
21,7,-1,6176,26,0,2,198
15,6,0,6176,18,1,2,198
0,0,0,6176,255,2,2,198
23,124,-1,6178,26,0,2,4998
6,6,0,6178,18,1,2,4998
0,0,0,6178,255,2,2,4998
16,0,0,6181,25,0,2,5975
21,64,-1,6181,26,1,2,5975
4,-1,0,6181,18,2,2,5975
0,0,0,6181,255,3,2,5975
212,215,2,6184,58,0,1,1192
32,78,254,6184,3,1,1,1192
56,64,254,6184,13,2,1,1192
0,0,0,6184,14,3,1,1192
0,0,0,6184,255,4,1,1192
212,215,2,6185,58,0,1,1192
32,78,254,6185,3,1,1,1192
56,64,254,6185,13,2,1,1192
0,0,0,6185,14,3,1,1192
0,0,0,6185,255,4,1,1192
4,3,0,6193,58,0,41,602
0,49,60,6193,38,1,41,602
1,1,2,6193,40,2,41,602
0,0,0,6193,7,3,41,602
0,0,0,6193,255,4,41,602
6,8,0,6194,58,0,113,604
1,2,0,6194,11,1,113,604
31,0,0,6194,5,2,113,604
0,0,0,6194,255,3,113,604
3,4,0,6198,58,0,111,602
4,32,62,6198,38,1,111,602
1,0,2,6198,39,2,111,602
32,0,0,6198,5,3,111,602
0,0,0,6198,255,4,111,602
211,214,0,6212,58,0,111,1093
3,32,55,6212,38,1,111,1093
4,0,1,6212,39,2,111,1093
0,0,0,6212,5,3,111,1093
0,0,0,6212,255,4,111,1093
210,213,0,6213,58,0,111,602
0,32,50,6213,38,1,111,602
1,0,2,6213,39,2,111,602
23,0,0,6213,5,3,111,602
0,0,0,6213,255,4,111,602
212,215,0,6214,58,0,41,1093
3,32,53,6214,38,1,41,1093
4,0,2,6214,40,2,41,1093
0,0,0,6214,7,3,41,1093
0,0,0,6214,255,4,41,1093
4,32,254,6223,8,0,71,2623
12,40,254,6223,8,1,71,2623
2,4,0,6223,9,2,71,2623
200,64,254,6223,8,3,71,2623
0,0,0,6223,10,4,71,2623
0,0,0,6223,255,5,71,2623
23,64,-1,6257,26,0,2,5875
4,-1,0,6257,18,1,2,5875
0,0,0,6257,255,2,2,5875
21,48,-1,6258,26,0,2,5877
1,7,0,6258,18,1,2,5877
0,0,0,6258,15,2,2,5877
0,0,0,6258,255,3,2,5877
23,0,-1,6260,26,0,2,5879
4,-1,0,6260,18,1,2,5879
0,0,0,6260,255,2,2,5879
62,64,0,6261,58,0,111,602
1,36,71,6261,38,1,111,602
4,1,2,6261,39,2,111,602
23,0,0,6261,5,3,111,602
0,0,0,6261,255,4,111,602
21,64,90,6263,26,0,2,5395
16,1,0,6263,18,1,2,5395
0,0,0,6263,255,2,2,5395
0,0,0,6264,15,0,2,5883
0,0,0,6264,255,1,2,5883
0,0,0,6265,15,0,2,5882
0,0,0,6265,255,1,2,5882
4,0,0,6268,25,0,2,6007
25,0,-1,6268,26,1,2,6007
15,6,0,6268,18,2,2,6007
0,0,0,6268,255,3,2,6007
21,48,-1,6269,26,0,2,5884
4,1,0,6269,18,1,2,5884
0,0,0,6269,255,2,2,5884
21,49,-1,6270,26,0,2,196
16,3,0,6270,18,1,2,196
0,0,0,6270,255,2,2,196
88,32,254,6273,8,0,82,379
1,2,0,6273,9,1,82,379
200,0,254,6273,8,2,82,379
0,0,0,6273,10,3,82,379
0,0,0,6273,255,4,82,379
24,16,254,6274,8,0,60,3192
88,32,254,6274,8,1,60,3192
1,23,0,6274,9,2,60,3192
200,23,254,6274,8,3,60,3192
0,0,0,6274,10,4,60,3192
0,0,0,6274,255,5,60,3192
20,32,254,6275,8,0,83,3096
2,29,0,6275,9,1,83,3096
160,35,254,6275,8,2,83,3096
0,0,0,6275,10,3,83,3096
0,0,0,6275,255,4,83,3096
12,33,254,6276,8,0,80,5889
68,30,254,6276,8,1,80,5889
8,2,255,6276,36,2,80,5889
0,20,0,6276,37,3,80,5889
0,0,0,6276,255,4,80,5889
68,67,1,6280,58,0,92,3394
64,7,191,6280,8,1,92,3394
120,4,191,6280,8,2,92,3394
0,0,0,6280,10,3,92,3394
68,67,0,6281,58,0,41,2905
0,43,7,6281,38,1,41,2905
1,1,1,6281,40,2,41,2905
0,32,1,6281,7,3,41,2905
0,0,0,6281,255,4,41,2905
72,32,254,6282,8,0,82,5891
1,1,0,6282,9,1,82,5891
16,16,254,6282,8,2,82,5891
1,1,0,6282,9,3,82,5891
160,0,254,6282,8,4,82,5891
0,0,0,6282,10,5,82,5891
0,0,0,6282,255,6,82,5891
12,48,229,6283,8,0,88,3294
1,1,0,6283,9,1,88,3294
72,32,254,6283,8,2,88,3294
2,4,0,6283,9,3,88,3294
72,61,254,6283,8,4,88,3294
0,0,0,6283,10,5,88,3294
0,0,0,6283,255,6,88,3294
96,32,254,6284,8,0,61,5892
2,7,0,6284,9,1,61,5892
28,74,254,6284,8,2,61,5892
0,0,0,6284,10,3,61,5892
0,0,0,6284,255,4,61,5892
49,48,0,6286,58,0,111,5368
4,46,56,6286,38,1,111,5368
1,1,2,6286,40,2,111,5368
0,0,0,6286,255,3,111,5368
48,49,0,6287,58,0,41,5368
4,46,56,6287,38,1,41,5368
1,1,2,6287,40,2,41,5368
0,0,0,6287,255,3,41,5368
80,24,254,6288,8,0,126,5894
1,16,0,6288,9,1,126,5894
48,0,0,6288,25,2,126,5894
0,0,0,6288,10,3,126,5894
0,0,0,6288,255,4,126,5894
80,21,254,6289,8,0,63,5898
1,14,0,6289,9,1,63,5898
160,3,254,6289,8,2,63,5898
0,0,0,6289,10,3,63,5898
0,0,0,6289,255,4,63,5898
32,29,254,6290,8,0,103,6002
2,22,0,6290,9,1,103,6002
120,64,254,6290,8,2,103,6002
0,0,0,6290,10,3,103,6002
0,0,0,6290,255,4,103,6002
80,42,254,6291,8,0,63,5900
2,14,0,6291,9,1,63,5900
160,56,254,6291,8,2,63,5900
0,0,0,6291,10,3,63,5900
0,0,0,6291,255,4,63,5900
112,26,254,6292,8,0,63,5901
2,23,0,6292,9,1,63,5901
160,23,254,6292,8,2,63,5901
0,0,0,6292,10,3,63,5901
0,0,0,6292,255,4,63,5901
40,32,254,6293,8,0,85,6057
1,2,0,6293,9,1,85,6057
120,0,254,6293,8,2,85,6057
0,0,0,6293,10,3,85,6057
0,0,0,6293,255,4,85,6057
116,26,254,6294,8,0,98,1454
2,1,0,6294,9,1,98,1454
120,37,254,6294,8,2,98,1454
0,0,0,6294,10,3,98,1454
0,0,0,6294,255,4,98,1454
68,-9,153,6295,45,0,67,5904
56,9,81,6295,45,1,67,5904
0,0,0,6295,46,2,67,5904
4,0,0,6295,25,3,67,5904
24,32,254,6295,8,4,67,5904
2,1,0,6295,9,5,67,5904
56,49,254,6295,8,6,67,5904
2,1,0,6295,9,7,67,5904
240,56,254,6295,8,8,67,5904
0,0,0,6295,10,9,67,5904
0,0,0,6295,255,10,67,5904
68,-9,153,6296,45,0,2,5906
56,9,81,6296,45,1,2,5906
0,0,0,6296,46,2,2,5906
0,0,0,6296,15,3,2,5906
0,0,0,6296,255,4,2,5906
24,32,254,6297,8,0,67,4654
64,43,254,6297,8,1,67,4654
240,60,254,6297,8,2,67,4654
0,0,0,6297,10,3,67,4654
0,0,0,6297,255,4,67,4654
22,0,-1,6298,26,0,123,5909
24,0,0,6298,14,1,123,5909
76,17,254,6298,8,2,123,5909
1,17,0,6298,9,3,123,5909
80,0,0,6298,25,4,123,5909
0,0,0,6298,10,5,123,5909
0,0,0,6298,255,6,123,5909
24,32,254,6299,8,0,67,5910
64,43,254,6299,8,1,67,5910
240,56,254,6299,8,2,67,5910
0,0,0,6299,10,3,67,5910
0,0,0,6299,255,4,67,5910
56,0,0,6300,14,0,92,5912
76,34,254,6300,8,1,92,5912
1,14,0,6300,9,2,92,5912
160,1,254,6300,8,3,92,5912
0,0,0,6300,10,4,92,5912
0,0,0,6300,255,5,92,5912
6,28,254,6301,8,0,71,5774
1,3,0,6301,9,1,71,5774
104,3,254,6301,8,2,71,5774
2,1,0,6301,9,3,71,5774
240,23,254,6301,8,4,71,5774
0,0,0,6301,10,5,71,5774
0,0,0,6301,255,6,71,5774
8,48,254,6302,8,0,61,5915
1,4,0,6302,9,1,61,5915
176,32,254,6302,8,2,61,5915
2,7,0,6302,9,3,61,5915
48,78,254,6302,8,4,61,5915
64,0,0,6302,25,5,61,5915
0,0,0,6302,10,6,61,5915
0,0,0,6302,255,7,61,5915
40,21,254,6304,8,0,77,5985
1,2,0,6304,9,1,77,5985
120,0,254,6304,8,2,77,5985
0,0,0,6304,10,3,77,5985
0,0,0,6304,255,4,77,5985
5,-10,127,6309,45,0,2,5961
-16,14,76,6309,45,1,2,5961
0,0,0,6309,46,2,2,5961
4,0,0,6309,25,3,2,5961
7,3,0,6309,18,4,2,5961
0,0,0,6309,255,5,2,5961
5,-10,127,6310,45,0,2,5961
-16,14,76,6310,45,1,2,5961
0,0,0,6310,46,2,2,5961
4,0,0,6310,25,3,2,5961
0,0,0,6310,14,4,2,5961
0,0,0,6310,255,5,2,5961
8,35,254,6311,8,0,71,5776
2,3,0,6311,9,1,71,5776
120,60,254,6311,8,2,71,5776
1,1,0,6311,9,3,71,5776
240,39,254,6311,8,4,71,5776
0,0,0,6311,10,5,71,5776
0,0,0,6311,255,6,71,5776
96,32,254,6312,8,0,82,5931
2,1,0,6312,9,1,82,5931
16,48,254,6312,8,2,82,5931
2,1,0,6312,9,3,82,5931
160,64,254,6312,8,4,82,5931
0,0,0,6312,10,5,82,5931
0,0,0,6312,255,6,82,5931
1,2,1,6314,58,0,124,5932
22,0,-1,6314,26,1,124,5932
32,32,254,6314,13,2,124,5932
32,0,0,6314,14,3,124,5932
32,32,254,6314,8,4,124,5932
1,5,0,6314,9,5,124,5932
64,0,0,6314,25,6,124,5932
0,0,0,6314,10,7,124,5932
0,0,0,6314,255,8,124,5932
8,16,254,6315,8,0,85,5933
32,32,254,6315,8,1,85,5933
2,2,0,6315,9,2,85,5933
200,62,254,6315,8,3,85,5933
0,0,0,6315,10,4,85,5933
0,0,0,6315,255,5,85,5933
24,44,254,6316,8,0,87,5934
1,1,0,6316,9,1,87,5934
80,32,254,6316,8,2,87,5934
2,1,0,6316,9,3,87,5934
200,48,254,6316,8,4,87,5934
0,0,0,6316,10,5,87,5934
0,0,0,6316,255,6,87,5934
24,44,254,6317,8,0,69,5935
72,38,254,6317,8,1,69,5935
1,5,0,6317,9,2,69,5935
8,112,254,6317,8,3,69,5935
32,0,0,6317,25,4,69,5935
0,0,0,6317,10,5,69,5935
0,0,0,6317,255,6,69,5935
4,6,254,6320,8,0,87,5938
96,29,254,6320,8,1,87,5938
1,1,0,6320,9,2,87,5938
160,16,254,6320,8,3,87,5938
0,0,0,6320,10,4,87,5938
0,0,0,6320,255,5,87,5938
4,6,254,6322,8,0,82,5941
80,32,254,6322,8,1,82,5941
2,2,0,6322,9,2,82,5941
160,64,254,6322,8,3,82,5941
0,0,0,6322,10,4,82,5941
0,0,0,6322,255,5,82,5941
4,6,254,6323,8,0,76,5963
104,32,254,6323,8,1,76,5963
1,2,0,6323,9,2,76,5963
160,0,254,6323,8,3,76,5963
0,0,0,6323,10,4,76,5963
0,0,0,6323,255,5,76,5963
18,55,254,6324,8,0,79,5942
1,2,0,6324,9,1,79,5942
200,0,254,6324,8,2,79,5942
0,0,0,6324,10,3,79,5942
0,0,0,6324,255,4,79,5942
16,0,0,6325,25,0,79,5943
26,28,254,6325,8,1,79,5943
1,2,0,6325,9,2,79,5943
160,0,254,6325,8,3,79,5943
0,0,0,6325,10,4,79,5943
0,0,0,6325,255,5,79,5943
17,0,0,6326,25,0,104,5945
32,37,254,6326,8,1,104,5945
1,22,0,6326,9,2,104,5945
120,0,254,6326,8,3,104,5945
64,0,0,6326,25,4,104,5945
0,0,0,6326,10,5,104,5945
0,0,0,6326,255,6,104,5945
8,0,0,6327,25,0,69,5946
18,11,254,6327,8,1,69,5946
46,30,254,6327,8,2,69,5946
2,5,0,6327,9,3,69,5946
64,0,0,6327,25,4,69,5946
0,0,0,6327,10,5,69,5946
0,0,0,6327,255,6,69,5946
4,32,254,6328,8,0,77,5947
72,28,254,6328,8,1,77,5947
1,1,0,6328,9,2,77,5947
160,0,254,6328,8,3,77,5947
0,0,0,6328,10,4,77,5947
0,0,0,6328,255,5,77,5947
4,32,254,6329,8,0,77,5948
56,35,254,6329,8,1,77,5948
2,1,0,6329,9,2,77,5948
160,64,254,6329,8,3,77,5948
0,0,0,6329,10,4,77,5948
0,0,0,6329,255,5,77,5948
12,33,254,6330,8,0,96,5953
1,4,0,6330,9,1,96,5953
224,7,254,6330,8,2,96,5953
0,0,0,6330,10,3,96,5953
0,0,0,6330,255,4,96,5953
6,32,127,6331,8,0,96,5954
1,4,0,6331,9,1,96,5954
224,7,254,6331,8,2,96,5954
0,0,0,6331,10,3,96,5954
0,0,0,6331,255,4,96,5954
23,0,-1,6333,26,0,1,5958
16,0,254,6333,3,1,1,5958
0,0,0,6333,14,2,1,5958
24,32,254,6334,8,0,96,5959
2,1,0,6334,9,1,96,5959
120,46,254,6334,8,2,96,5959
0,0,0,6334,10,3,96,5959
0,0,0,6334,255,4,96,5959
48,30,216,6335,8,0,69,3034
2,17,0,6335,9,1,69,3034
64,0,0,6335,25,2,69,3034
0,0,0,6335,10,3,69,3034
0,0,0,6335,255,4,69,3034
76,32,254,6337,8,0,76,5960
2,4,0,6337,9,1,76,5960
4,48,254,6337,8,2,76,5960
2,1,0,6337,9,3,76,5960
160,64,254,6337,8,4,76,5960
0,0,0,6337,10,5,76,5960
0,0,0,6337,255,6,76,5960
1,32,191,6339,8,0,85,5964
28,37,254,6339,8,1,85,5964
2,2,0,6339,9,2,85,5964
120,62,254,6339,8,3,85,5964
0,0,0,6339,10,4,85,5964
0,0,0,6339,255,5,85,5964
4,16,254,6340,8,0,66,2733
2,3,0,6340,9,1,66,2733
40,32,254,6340,8,2,66,2733
2,1,0,6340,9,3,66,2733
200,48,254,6340,8,4,66,2733
0,0,0,6340,10,5,66,2733
0,0,0,6340,255,6,66,2733
32,37,254,6341,8,0,104,5945
1,22,0,6341,9,1,104,5945
120,0,254,6341,8,2,104,5945
64,0,0,6341,25,3,104,5945
0,0,0,6341,10,4,104,5945
0,0,0,6341,255,5,104,5945
1,48,-1,6342,26,0,72,5977
40,0,0,6342,14,1,72,5977
40,40,191,6342,8,2,72,5977
2,1,0,6342,9,3,72,5977
120,62,254,6342,8,4,72,5977
0,0,0,6342,10,5,72,5977
0,0,0,6342,255,6,72,5977
12,60,254,6343,3,0,1,5978
64,58,254,6343,3,1,1,5978
0,2,0,6343,14,2,1,5978
0,0,0,6343,255,3,1,5978
4,32,254,6344,8,0,126,5981
28,19,254,6344,8,1,126,5981
1,16,0,6344,9,2,126,5981
64,0,0,6344,25,3,126,5981
0,0,0,6344,10,4,126,5981
0,0,0,6344,255,5,126,5981
48,43,254,6345,8,0,70,5982
2,8,0,6345,9,1,70,5982
200,37,254,6345,8,2,70,5982
0,0,0,6345,10,3,70,5982
0,0,0,6345,255,4,70,5982
12,33,254,6347,8,0,96,5988
2,4,0,6347,9,1,96,5988
224,56,254,6347,8,2,96,5988
0,0,0,6347,10,3,96,5988
0,0,0,6347,255,4,96,5988
8,32,127,6348,8,0,96,5990
2,4,0,6348,9,1,96,5990
224,56,254,6348,8,2,96,5990
0,0,0,6348,10,3,96,5990
0,0,0,6348,255,4,96,5990
21,35,-1,6349,26,0,2,710
16,2,0,6349,18,1,2,710
0,0,0,6349,255,2,2,710
-2,-10,114,6352,45,0,73,3222
-19,10,51,6352,45,1,73,3222
0,0,0,6352,46,2,73,3222
6,0,0,6352,25,3,73,3222
84,0,165,6352,8,4,73,3222
128,5,165,6352,8,5,73,3222
1,17,0,6352,9,6,73,3222
80,0,0,6352,25,7,73,3222
0,0,0,6352,10,8,73,3222
0,0,0,6352,255,9,73,3222
40,16,254,6353,8,0,88,6011
2,1,0,6353,9,1,88,6011
56,32,254,6353,8,2,88,6011
1,1,0,6353,9,3,88,6011
200,17,254,6353,8,4,88,6011
0,0,0,6353,10,5,88,6011
0,0,0,6353,255,6,88,6011
64,32,254,6355,8,0,82,6023
1,1,0,6355,9,1,82,6023
16,16,254,6355,8,2,82,6023
1,1,0,6355,9,3,82,6023
160,0,254,6355,8,4,82,6023
0,0,0,6355,10,5,82,6023
0,0,0,6355,255,6,82,6023
46,50,1,6356,58,0,124,6024
22,64,-1,6356,26,1,124,6024
32,32,254,6356,13,2,124,6024
32,0,0,6356,14,3,124,6024
32,32,254,6356,8,4,124,6024
1,5,0,6356,9,5,124,6024
64,0,0,6356,25,6,124,6024
0,0,0,6356,10,7,124,6024
0,0,0,6356,255,8,124,6024
16,0,1,6358,14,0,116,6026
6,32,254,6358,8,1,116,6026
6,48,254,6358,8,2,116,6026
1,22,0,6358,9,3,116,6026
136,0,254,6358,8,4,116,6026
0,0,0,6358,10,5,116,6026
0,0,0,6358,255,6,116,6026
48,48,254,6359,8,0,126,1916
2,16,0,6359,9,1,126,1916
112,0,0,6359,25,2,126,1916
0,0,0,6359,10,3,126,1916
0,0,0,6359,255,4,126,1916
72,28,254,6360,8,0,63,5896
2,14,0,6360,9,1,63,5896
160,57,254,6360,8,2,63,5896
0,0,0,6360,10,3,63,5896
0,0,0,6360,255,4,63,5896
144,32,254,6361,8,0,87,5286
1,3,0,6361,9,1,87,5286
240,21,254,6361,8,2,87,5286
0,0,0,6361,10,3,87,5286
0,0,0,6361,255,4,87,5286
40,29,254,6362,8,0,103,5899
2,22,0,6362,9,1,103,5899
120,64,254,6362,8,2,103,5899
0,0,0,6362,10,3,103,5899
0,0,0,6362,255,4,103,5899
16,33,254,6363,8,0,76,6028
2,3,0,6363,9,1,76,6028
80,35,254,6363,8,2,76,6028
2,1,0,6363,9,3,76,6028
240,61,254,6363,8,4,76,6028
0,0,0,6363,10,5,76,6028
0,0,0,6363,255,6,76,6028
80,23,254,6364,8,0,126,4518
1,11,0,6364,9,1,126,4518
48,0,0,6364,25,2,126,4518
0,0,0,6364,10,3,126,4518
0,0,0,6364,255,4,126,4518
4,0,0,6365,25,0,62,6031
5,6,180,6365,26,1,62,6031
8,6,254,6365,8,2,62,6031
56,29,254,6365,8,3,62,6031
1,1,0,6365,9,4,62,6031
120,16,254,6365,8,5,62,6031
0,0,0,6365,10,6,62,6031
0,0,0,6365,255,7,62,6031
1,32,254,6366,8,0,104,6032
30,44,254,6366,8,1,104,6032
1,22,0,6366,9,2,104,6032
136,0,254,6366,8,3,104,6032
64,0,0,6366,25,4,104,6032
0,0,0,6366,10,5,104,6032
0,0,0,6366,255,6,104,6032
48,43,254,6368,8,0,70,5982
2,8,0,6368,9,1,70,5982
200,37,254,6368,8,2,70,5982
0,0,0,6368,10,3,70,5982
0,0,0,6368,255,4,70,5982
8,0,0,6369,25,0,67,3557
8,32,254,6369,8,1,67,3557
160,21,254,6369,8,2,67,3557
1,4,0,6369,9,3,67,3557
200,3,254,6369,8,4,67,3557
0,0,0,6369,10,5,67,3557
0,0,0,6369,255,6,67,3557
206,207,1,6371,58,0,73,6033
-16,-22,0,6371,48,1,73,6033
22,0,-1,6371,26,2,73,6033
40,0,153,6371,13,3,73,6033
80,0,254,6371,8,4,73,6033
0,0,0,6371,10,5,73,6033
0,0,0,6371,255,6,73,6033
203,202,0,6372,58,0,111,0
1,6,1,6372,12,1,111,0
24,7,254,6372,3,2,111,0
0,0,0,6372,255,3,111,0
201,200,0,6373,58,0,111,0
1,6,1,6373,12,1,111,0
40,49,254,6373,3,2,111,0
0,0,0,6373,255,3,111,0
22,32,254,6382,8,0,69,6078
82,43,254,6382,8,1,69,6078
2,11,0,6382,9,2,69,6078
64,0,0,6382,25,3,69,6078
0,0,0,6382,10,4,69,6078
0,0,0,6382,255,5,69,6078
45,-11,1,6383,48,0,2,6040
-2,-13,127,6383,45,1,2,6040
-25,13,63,6383,45,2,2,6040
0,0,0,6383,46,3,2,6040
9,0,0,6383,25,4,2,6040
21,0,-1,6383,26,5,2,6040
4,-1,0,6383,18,6,2,6040
0,0,0,6383,255,7,2,6040
21,35,-1,6384,26,0,2,693
4,0,0,6384,25,1,2,693
4,1,0,6384,18,2,2,693
0,0,0,6384,255,3,2,693
23,0,-1,6385,26,0,2,897
4,-1,0,6385,18,1,2,897
0,0,0,6385,15,2,2,897
0,0,0,6385,255,3,2,897
5,6,-1,6388,26,0,73,5921
32,1,165,6388,8,1,73,5921
160,2,165,6388,8,2,73,5921
64,0,0,6388,25,3,73,5921
0,0,0,6388,10,4,73,5921
0,0,0,6388,255,5,73,5921
32,15,254,6389,8,0,126,1442
1,16,0,6389,9,1,126,1442
80,0,0,6389,25,2,126,1442
0,0,0,6389,10,3,126,1442
0,0,0,6389,255,4,126,1442
48,43,254,6392,8,0,126,2629
2,16,0,6392,9,1,126,2629
64,0,0,6392,25,2,126,2629
0,0,0,6392,10,3,126,2629
0,0,0,6392,255,4,126,2629
21,49,-1,6393,26,0,2,5395
10,-1,0,6393,18,1,2,5395
0,0,0,6393,255,2,2,5395
2,0,0,6395,25,0,2,4905
21,35,-1,6395,26,1,2,4905
4,-1,0,6395,18,2,2,4905
0,0,0,6395,255,3,2,4905
68,-10,153,6396,45,0,98,6054
51,10,102,6396,45,1,98,6054
0,0,0,6396,46,2,98,6054
8,0,0,6396,25,3,98,6054
72,40,254,6396,8,4,98,6054
2,2,0,6396,9,5,98,6054
120,64,254,6396,8,6,98,6054
0,0,0,6396,10,7,98,6054
0,0,0,6396,255,8,98,6054
4,0,-1,6399,26,0,2,3133
4,4,0,6399,18,1,2,3133
0,0,0,6399,255,2,2,3133
21,16,-1,6400,26,0,2,3120
15,-1,0,6400,18,1,2,3120
0,0,0,6400,255,2,2,3120
3,0,0,6401,25,0,2,3114
21,60,-1,6401,26,1,2,3114
4,-1,0,6401,18,2,2,3114
0,0,0,6401,255,3,2,3114
14,0,254,6402,3,0,2,3038
15,-1,0,6402,18,1,2,3038
0,0,0,6402,255,2,2,3038
48,51,254,6404,4,0,1,1692
0,1,0,6404,14,1,1,1692
0,0,0,6404,255,2,1,1692
0,0,0,6405,4,0,104,692
20,32,254,6405,8,1,104,692
1,22,0,6405,9,2,104,692
120,0,254,6405,8,3,104,692
0,0,0,6405,10,4,104,692
0,0,0,6405,255,5,104,692
16,0,1,6410,14,0,115,6062
6,31,254,6410,8,1,115,6062
6,16,254,6410,8,2,115,6062
2,22,0,6410,9,3,115,6062
136,64,254,6410,8,4,115,6062
0,0,0,6410,10,5,115,6062
0,0,0,6410,255,6,115,6062
46,50,1,6440,58,0,91,5911
1,44,-1,6440,26,1,91,5911
40,46,191,6440,13,2,91,5911
2,3,0,6440,9,3,91,5911
96,60,254,6440,8,4,91,5911
0,0,0,6440,10,5,91,5911
0,0,0,6440,255,6,91,5911
96,26,229,6441,8,0,76,6073
2,3,0,6441,9,1,76,6073
160,60,254,6441,8,2,76,6073
0,0,0,6441,10,3,76,6073
0,0,0,6441,255,4,76,6073
96,32,254,6442,8,0,76,6074
2,1,0,6442,9,1,76,6074
200,60,254,6442,8,2,76,6074
0,0,0,6442,10,3,76,6074
0,0,0,6442,255,4,76,6074
184,183,2,6455,58,0,58,881
22,64,-1,6455,26,1,58,881
40,58,127,6455,32,2,58,881
16,58,254,6455,3,3,58,881
0,0,0,6455,1,4,58,881
0,0,0,6455,255,5,58,881
10,32,254,6467,8,0,69,6110
82,43,254,6467,8,1,69,6110
2,11,0,6467,9,2,69,6110
96,0,0,6467,25,3,69,6110
0,0,0,6467,10,4,69,6110
0,0,0,6467,255,5,69,6110
30,32,254,6471,8,0,70,4277
2,10,0,6471,9,1,70,4277
200,32,254,6471,8,2,70,4277
0,0,0,6471,10,3,70,4277
0,0,0,6471,255,4,70,4277
16,32,254,6473,8,0,126,5980
56,48,254,6473,8,1,126,5980
2,16,0,6473,9,2,126,5980
112,0,0,6473,25,3,126,5980
0,0,0,6473,10,4,126,5980
0,0,0,6473,255,5,126,5980
21,32,170,6475,26,0,2,4762
6,0,0,6475,25,1,2,4762
10,-1,0,6475,18,2,2,4762
0,0,0,6475,255,3,2,4762
24,124,-1,6476,26,0,2,896
4,8,0,6476,18,1,2,896
0,0,0,6476,255,2,2,896
21,7,-1,6478,26,0,2,198
3,-1,0,6478,18,1,2,198
0,0,0,6478,255,2,2,198
241,240,1,6485,58,0,130,6138
32,78,254,6485,13,1,130,6138
80,64,254,6485,13,2,130,6138
0,0,0,6485,1,3,130,6138
0,0,0,6485,255,4,130,6138
40,12,254,6546,8,0,63,6112
2,1,0,6546,9,1,63,6112
44,28,254,6546,8,2,63,6112
1,1,0,6546,9,3,63,6112
120,11,254,6546,8,4,63,6112
0,0,0,6546,10,5,63,6112
0,0,0,6546,255,6,63,6112
192,32,254,6547,8,0,62,6113
1,1,0,6547,9,1,62,6113
240,21,254,6547,8,2,62,6113
0,0,0,6547,10,3,62,6113
0,0,0,6547,255,4,62,6113
240,30,254,6548,8,0,98,6115
240,30,254,6548,8,1,98,6115
0,0,0,6548,10,2,98,6115
0,0,0,6548,255,3,98,6115
240,26,254,6549,8,0,98,6116
160,26,254,6549,8,1,98,6116
0,0,0,6549,10,2,98,6116
0,0,0,6549,255,3,98,6116
240,37,254,6550,8,0,98,6117
160,37,254,6550,8,1,98,6117
0,0,0,6550,10,2,98,6117
0,0,0,6550,255,3,98,6117
240,36,254,6551,8,0,98,6118
160,36,254,6551,8,1,98,6118
0,0,0,6551,10,2,98,6118
0,0,0,6551,255,3,98,6118
240,32,254,6552,8,0,98,376
136,32,140,6552,8,1,98,376
0,0,0,6552,10,2,98,376
0,0,0,6552,255,3,98,376
200,32,254,6553,8,0,87,6119
1,4,0,6553,9,1,87,6119
240,16,254,6553,8,2,87,6119
0,0,0,6553,10,3,87,6119
0,0,0,6553,255,4,87,6119
120,32,254,6554,8,0,62,4899
1,1,0,6554,9,1,62,4899
240,16,254,6554,8,2,62,4899
0,0,0,6554,10,3,62,4899
0,0,0,6554,255,4,62,4899
216,219,0,6555,58,0,111,602
0,32,49,6555,38,1,111,602
1,0,2,6555,39,2,111,602
32,0,0,6555,5,3,111,602
0,0,0,6555,255,4,111,602
216,219,1,6556,58,0,56,266
22,0,-1,6556,26,1,56,266
56,23,191,6556,13,2,56,266
0,0,0,6556,1,3,56,266
0,0,0,6556,255,4,56,266
210,213,1,6557,58,0,56,264
1,24,-1,6557,26,1,56,264
48,24,191,6557,13,2,56,264
0,0,0,6557,1,3,56,264
0,0,0,6557,255,4,56,264
0,0,0,6557,255,5,56,264
210,213,0,6558,58,0,111,602
0,32,49,6558,38,1,111,602
